          Energy                up                   down
         -0.35200000          0.00000000          0.00000000
         -0.34900000          0.00000000          0.00000000
         -0.34600000          0.00000000          0.00000000
         -0.34300000          0.00000000          0.00000000
         -0.34000000          0.00000000          0.00000000
         -0.33700000          0.00000000          0.00000000
         -0.33400000          0.00000000          0.00000000
         -0.33100000          0.00000000          0.00000000
         -0.32800000          0.00000000          0.00000000
         -0.32500000          0.00000000          0.00000000
         -0.32200000          0.00000000          0.00000000
         -0.31900000          0.00000000          0.00000000
         -0.31600000          0.00000000          0.00000000
         -0.31300000          0.00000000          0.00000000
         -0.31000000          0.00000000          0.00000000
         -0.30700000          0.00000000          0.00000000
         -0.30400000          0.00000000          0.00000000
         -0.30100000          0.00000000          0.00000000
         -0.29800000          0.00000000          0.00000000
         -0.29500000          0.00000000          0.00000000
         -0.29200000          0.00000000          0.00000000
         -0.28900000          0.00000000          0.00000000
         -0.28600000          0.00000000          0.00000000
         -0.28300000          0.00000000          0.00000000
         -0.28000000          0.00000000          0.00000000
         -0.27700000          0.00000000          0.00000000
         -0.27400000          0.00000000          0.00000000
         -0.27100000          0.00000000          0.00000000
         -0.26800000          0.00000000          0.00000000
         -0.26500000          0.00000000          0.00000000
         -0.26200000          0.00000000          0.00000000
         -0.25900000          0.00000000          0.00000000
         -0.25600000          0.00000000          0.00000000
         -0.25300000          0.00000000          0.00000000
         -0.25000000          0.00000000          0.00000000
         -0.24700000          0.00000000          0.00000000
         -0.24400000          0.00000000          0.00000000
         -0.24100000          0.00000000          0.00000000
         -0.23800000          0.00000000          0.00000000
         -0.23500000          0.00000000          0.00000000
         -0.23200000          0.00000000          0.00000000
         -0.22900000          0.00000000          0.00000000
         -0.22600000          0.00000000          0.00000000
         -0.22300000          0.00000000          0.00000000
         -0.22000000          0.00000000          0.00000000
         -0.21700000          0.00000000          0.00000000
         -0.21400000          0.00000000          0.00000000
         -0.21100000          0.00000000          0.00000000
         -0.20800000          0.00000000          0.00000000
         -0.20500000          0.00000000          0.00000000
         -0.20200000          0.00000000          0.00000000
         -0.19900000          0.00000000          0.00000000
         -0.19600000          0.00000000          0.00000000
         -0.19300000          0.00000000          0.00000000
         -0.19000000          0.00000000          0.00000000
         -0.18700000          0.00000000          0.00000000
         -0.18400000          0.00000000          0.00000000
         -0.18100000          0.00000000          0.00000000
         -0.17800000          0.00000000          0.00000000
         -0.17500000          0.00000000          0.00000000
         -0.17200000          0.00000000          0.00000000
         -0.16900000          0.00000000          0.00000000
         -0.16600000          0.00000000          0.00000000
         -0.16300000          0.00000000          0.00000000
         -0.16000000          0.00000000          0.00000000
         -0.15700000          0.00000000          0.00000000
         -0.15400000          0.00000000          0.00000000
         -0.15100000          0.00000000          0.00000000
         -0.14800000          0.00000000          0.00000000
         -0.14500000          0.00000000          0.00000000
         -0.14200000          0.00000000          0.00000000
         -0.13900000          0.00000000          0.00000000
         -0.13600000          0.00000000          0.00000000
         -0.13300000          0.00000000          0.00000000
         -0.13000000          0.00000000          0.00000000
         -0.12700000          0.00000000          0.00000000
         -0.12400000          0.00000000          0.00000000
         -0.12100000          0.00000000          0.00000000
         -0.11800000          0.00000000          0.00000000
         -0.11500000          0.00000000          0.00000000
         -0.11200000          0.00000000          0.00000000
         -0.10900000          0.00000000          0.00000000
         -0.10600000          0.00000000          0.00000000
         -0.10300000          0.00000000          0.00000000
         -0.10000000          0.00000000          0.00000000
         -0.09700000          0.00000000          0.00000000
         -0.09400000          0.00000000          0.00000000
         -0.09100000          0.00000000          0.00000000
         -0.08800000          0.00000000          0.00000000
         -0.08500000          0.00000000          0.00000000
         -0.08200000          0.00000000          0.00000000
         -0.07900000          0.00000000          0.00000000
         -0.07600000          0.00000000          0.00000000
         -0.07300000          0.00000000          0.00000000
         -0.07000000          0.00000000          0.00000000
         -0.06700000          0.00000000          0.00000000
         -0.06400000          0.00000000          0.00000000
         -0.06100000          0.00000000          0.00000000
         -0.05800000          0.00000000          0.00000000
         -0.05500000          0.00000000          0.00000000
         -0.05200000          0.00000000          0.00000000
         -0.04900000          9.29636975          9.29471509
         -0.04600000         25.18226818         25.18067355
         -0.04300000         41.06816662         41.06663201
         -0.04000000         58.40603032         58.40451487
         -0.03700000         74.70974694         74.70829273
         -0.03400000          0.00000000          0.00000000
         -0.03100000          0.00000000          0.00000000
         -0.02800000          0.00000000          0.00000000
         -0.02500000          0.00000000          0.00000000
         -0.02200000          0.00000000          0.00000000
         -0.01900000          0.00000000          0.00000000
         -0.01600000          0.00000000          0.00000000
         -0.01300000          0.00000000          0.00000000
         -0.01000000          0.00000000          0.00000000
         -0.00700000          0.00000000          0.00000000
         -0.00400000          0.00000000          0.00000000
         -0.00100000          0.00000000          0.00000000
          0.00200000          0.00000000          0.00000000
          0.00500000          0.00000000          0.00000000
          0.00800000          0.00000000          0.00000000
          0.01100000          0.00000000          0.00000000
          0.01400000          0.00000000          0.00000000
          0.01700000          0.00000000          0.00000000
          0.02000000          0.00000000          0.00000000
          0.02300000          0.00000000          0.00000000
          0.02600000          0.00000000          0.00000000
          0.02900000          0.00000000          0.00000000
          0.03200000          0.00000000          0.00000000
          0.03500000          0.00000000          0.00000000
          0.03800000          0.00000000          0.00000000
          0.04100000          0.00000000          0.00000000
          0.04400000          0.00000000          0.00000000
          0.04700000          0.00000000          0.00000000
          0.05000000          0.00000000          0.00000000
          0.05300000          0.00000000          0.00000000
          0.05600000          0.00000000          0.00000000
          0.05900000          0.00000000          0.00000000
          0.06200000          0.00000000          0.00000000
          0.06500000          0.00000000          0.00000000
          0.06800000          0.00000000          0.00000000
          0.07100000          0.00000000          0.00000000
          0.07400000          0.00000000          0.00000000
          0.07700000          0.00000000          0.00000000
          0.08000000          0.00000000          0.00000000
          0.08300000          0.00000000          0.00000000
          0.08600000          0.00000000          0.00000000
          0.08900000          0.00000000          0.00000000
          0.09200000          0.00000000          0.00000000
          0.09500000          0.00000000          0.00000000
          0.09800000          0.00000000          0.00000000
          0.10100000          0.00000000          0.00000000
          0.10400000          0.00000000          0.00000000
          0.10700000          0.00000000          0.00000000
          0.11000000          0.00000000          0.00000000
          0.11300000          0.00000000          0.00000000
          0.11600000          0.00000000          0.00000000
          0.11900000          0.00000000          0.00000000
          0.12200000          0.00000000          0.00000000
          0.12500000          0.00000000          0.00000000
          0.12800000          0.00000000          0.00000000
          0.13100000          0.00000000          0.00000000
          0.13400000          0.00000000          0.00000000
          0.13700000          0.00000000          0.00000000
          0.14000000          0.00000000          0.00000000
          0.14300000          0.00000000          0.00000000
          0.14600000          0.00000000          0.00000000
          0.14900000          0.00000000          0.00000000
          0.15200000          0.00000000          0.00000000
          0.15500000          0.00000000          0.00000000
          0.15800000          0.00000000          0.00000000
          0.16100000          0.00000000          0.00000000
          0.16400000          0.00000000          0.00000000
          0.16700000          0.00000000          0.00000000
          0.17000000          0.00000000          0.00000000
          0.17300000          0.00000000          0.00000000
          0.17600000          0.00000000          0.00000000
          0.17900000          0.00000000          0.00000000
          0.18200000          0.00000000          0.00000000
          0.18500000          0.00000000          0.00000000
          0.18800000          0.00000000          0.00000000
          0.19100000          0.00000000          0.00000000
          0.19400000          0.00000000          0.00000000
          0.19700000          0.00000000          0.00000000
          0.20000000          0.00000000          0.00000000
          0.20300000          0.00000000          0.00000000
          0.20600000          0.00000000          0.00000000
          0.20900000          0.00000000          0.00000000
          0.21200000          0.00000000          0.00000000
          0.21500000          0.00000000          0.00000000
          0.21800000          0.00000000          0.00000000
          0.22100000          0.00000000          0.00000000
          0.22400000          0.00000000          0.00000000
          0.22700000          0.00000000          0.00000000
          0.23000000          0.00000000          0.00000000
          0.23300000          0.00000000          0.00000000
          0.23600000          0.00000000          0.00000000
          0.23900000          0.00000000          0.00000000
          0.24200000          0.00000000          0.00000000
          0.24500000          0.00000000          0.00000000
          0.24800000          0.00000000          0.00000000
          0.25100000          0.00000000          0.00000000
          0.25400000          0.00000000          0.00000000
          0.25700000          0.00000000          0.00000000
          0.26000000          0.00000000          0.00000000
          0.26300000          0.00000000          0.00000000
          0.26600000          0.00000000          0.00000000
          0.26900000          0.00000000          0.00000000
          0.27200000          0.00000000          0.00000000
          0.27500000          0.00000000          0.00000000
          0.27800000          0.38265509          0.38248781
          0.28100000          0.97818970          0.97802263
          0.28400000          1.57372431          1.57355744
          0.28700000          2.16925892          2.16909226
          0.29000000          2.76479353          2.76462707
          0.29300000          3.36032814          3.36016189
          0.29600000          3.95586275          3.95569670
          0.29900000          4.55139736          4.55123152
          0.30200000          6.05055216          6.05012407
          0.30500000          7.61110986          7.61068196
          0.30800000          9.17166756          9.17123985
          0.31100000         10.73222526         10.73179774
          0.31400000         12.29278296         12.29235563
          0.31700000         13.85334065         13.85291352
          0.32000000         17.24479220         17.24461743
          0.32300000         17.90602243         17.90584735
          0.32600000         18.56725267         18.56707726
          0.32900000         19.22848290         19.22830718
          0.33200000         19.88971314         19.88953710
          0.33500000         20.55094337         20.55076701
          0.33800000         14.66794788         14.66794878
          0.34100000         14.67544558         14.67544613
          0.34400000         14.68294327         14.68294349
          0.34700000         14.69044097         14.69044084
          0.35000000         14.69793866         14.69793819
          0.35300000         14.70543636         14.70543554
          0.35600000         19.88099089         19.88104767
          0.35900000         19.67810195         19.67815867
          0.36200000         19.47521301         19.47526966
          0.36500000         19.27232407         19.27238066
          0.36800000         19.06943513         19.06949166
          0.37100000         18.86654619         18.86660265
          0.37400000         18.66365725         18.66371365
          0.37700000         18.46244960         18.46250227
          0.38000000         18.39029654         18.39031555
          0.38300000         18.32355179         18.32357063
          0.38600000         18.25680703         18.25682572
          0.38900000         18.19006228         18.19008081
          0.39200000         18.12331752         18.12333590
          0.39500000         18.05657277         18.05659099
          0.39800000         17.98982801         17.98984608
          0.40100000         17.92308326         17.92310117
          0.40400000         17.85633850         17.85635626
          0.40700000         17.78959375         17.78961135
          0.41000000         17.72284899         17.72286644
          0.41300000         17.65610424         17.65612153
          0.41600000         17.58935948         17.58937662
          0.41900000         17.52261473         17.52263170
          0.42200000         17.45586998         17.45588679
          0.42500000         17.38912522         17.38914188
          0.42800000         17.58911216         17.58898717
          0.43100000         18.03654689         18.03642177
          0.43400000         22.47071656         22.46894344
          0.43700000         28.92352568         28.92175805
          0.44000000         35.37633480         35.37457266
          0.44300000         41.82914393         41.82738726
          0.44600000         15.15659437         15.15631304
          0.44900000         16.19102589         16.19074617
          0.45200000         17.22545741         17.22517930
          0.45500000          0.00000000          0.00000000
          0.45800000          0.00000000          0.00000000
          0.46100000          0.00000000          0.00000000
          0.46400000          0.00000000          0.00000000
          0.46700000          0.95628168          0.95537106
          0.47000000          4.35508501          4.35416740
          0.47300000          7.75388835          7.75296374
          0.47600000         11.15269169         11.15176008
          0.47900000         14.55149503         14.55055642
          0.48200000         17.95029837         17.94935276
          0.48500000         21.34910170         21.34814910
          0.48800000          5.89485114          5.89486887
          0.49100000          5.82765393          5.82767169
          0.49400000          5.76045672          5.76047451
          0.49700000          5.69325952          5.69327732
          0.50000000          5.62606231          5.62608014
          0.50300000          5.55886511          5.55888296
          0.50600000         70.41501372         71.18053673
          0.50900000         30.07407104         30.07548560
          0.51200000         24.75285662         24.75428609
          0.51500000         19.43164219         19.43308658
          0.51800000         14.18021790         14.18119285
          0.52100000         13.54903367         13.54909742
          0.52400000         13.31393668         13.31400045
          0.52700000         13.07883970         13.07890347
          0.53000000         12.84374272         12.84380650
          0.53300000         12.60864573         12.60870953
          0.53600000         12.37354875         12.37361256
          0.53900000         12.30757465         12.30754999
          0.54200000         12.39930985         12.39928500
          0.54500000         12.49104506         12.49102001
          0.54800000         12.58278027         12.58275502
          0.55100000         12.67451548         12.67449003
          0.55400000         12.76625068         12.76622504
          0.55700000         12.85798589         12.85796005
          0.56000000         12.94972110         12.94969506
          0.56300000         13.04145631         13.04143006
          0.56600000         13.13319152         13.13316507
          0.56900000         14.63680065         14.63631677
          0.57200000         16.31300800         16.31253090
          0.57500000         17.98921535         17.98874502
          0.57800000         19.66542270         19.66495915
          0.58100000         21.34163005         21.34117327
          0.58400000         23.01783740         23.01738740
          0.58700000         24.69404475         24.69360152
          0.59000000         26.37025210         26.36981565
          0.59300000         10.41585946         10.41581264
          0.59600000         10.57479188         10.57474483
          0.59900000         10.73372429         10.73367702
          0.60200000          9.56961153          9.56904239
          0.60500000         11.63307475         11.63250677
          0.60800000         13.69653796         13.69597115
          0.61100000         15.76000118         15.75943552
          0.61400000         17.82346440         17.82289990
          0.61700000         19.88692762         19.88636428
          0.62000000         21.95039084         21.94982866
          0.62300000         38.18206201         38.18223637
          0.62600000         46.47287829         46.47385092
          0.62900000         43.16462850         43.16559191
          0.63200000         65.96794700         65.95812503
          0.63500000         67.47606291         67.47746703
          0.63800000         62.44373829         62.44513384
          0.64100000         57.41141368         57.41280065
          0.64400000         52.37908906         52.38046746
          0.64700000         47.34676445         47.34813427
          0.65000000         39.11150182         39.11230844
          0.65300000         36.12593489         36.12674154
          0.65600000         33.14036795         33.14117464
          0.65900000         30.15480102         30.15560774
          0.66200000         27.16923409         27.17004084
          0.66500000         24.18366716         24.18447394
          0.66800000          5.69750040          5.69753277
          0.67100000          5.58214703          5.58217938
          0.67400000          5.46679367          5.46682599
          0.67700000          5.35144030          5.35147260
          0.68000000          5.23608694          5.23611921
          0.68300000          5.12073357          5.12076582
          0.68600000          5.00538021          5.00541243
          0.68900000          4.89002684          4.89005904
          0.69200000          4.77467348          4.77470565
          0.69500000         13.63792262         13.63796055
          0.69800000         13.42761047         13.42765037
          0.70100000         13.21729832         13.21734019
          0.70400000         13.00698618         13.00703001
          0.70700000         12.79667403         12.79671983
          0.71000000         12.58636188         12.58640965
          0.71300000         12.37604974         12.37609946
          0.71600000         12.16573759         12.16578928
          0.71900000         11.95542545         11.95547910
          0.72200000         11.74511330         11.74516892
          0.72500000         11.53480115         11.53485874
          0.72800000         15.29608201         15.29606609
          0.73100000         15.34691263         15.34689921
          0.73400000         15.39774324         15.39773233
          0.73700000         15.36613584         15.36615207
          0.74000000         15.32863544         15.32865180
          0.74300000         15.29113504         15.29115154
          0.74600000         15.25363463         15.25365127
          0.74900000         15.21613423         15.21615101
          0.75200000         15.17863383         15.17865074
          0.75500000         15.14113342         15.14115047
          0.75800000         15.10363302         15.10365021
          0.76100000         15.06613261         15.06614994
          0.76400000         15.02863221         15.02864968
          0.76700000         20.42180895         20.42180758
          0.77000000         20.45143956         20.45143833
          0.77300000         20.48107018         20.48106908
          0.77600000         20.51070079         20.51069984
          0.77900000         20.54033141         20.54033059
          0.78200000         20.56996202         20.56996134
          0.78500000         20.59959264         20.59959209
          0.78800000         20.62922326         20.62922285
          0.79100000         20.65885387         20.65885360
          0.79400000         20.71119678         20.71118858
          0.79700000         20.77121054         20.77120249
          0.80000000         28.33355494         28.33353923
          0.80300000         28.42555516         28.42553953
          0.80600000         34.76011249         34.76007528
          0.80900000         45.26018901         45.26055521
          0.81200000         43.94712672         43.94749353
          0.81500000         42.63406443         42.63443185
          0.81800000         56.92791026         56.90641903
          0.82100000         51.84979209         51.85226873
          0.82400000         42.76189445         42.76436269
          0.82700000         34.77641514         34.77809149
          0.83000000         28.58709303         28.58877273
          0.83300000         22.40789766         22.40957303
          0.83600000         22.16348919         22.16335169
          0.83900000         22.67930626         22.67914070
          0.84200000         23.28972523         23.28955965
          0.84500000         23.90014420         23.89997859
          0.84800000         24.51056317         24.51039754
          0.85100000         24.97605055         24.97595335
          0.85400000         25.33210448         25.33200736
          0.85700000         25.68815840         25.68806138
          0.86000000         26.04421232         26.04411539
          0.86300000         26.40026624         26.40016940
          0.86600000         26.71025191         26.71024457
          0.86900000         26.72778441         26.72777730
          0.87200000         26.74531692         26.74531002
          0.87500000         26.76284942         26.76284274
          0.87800000         26.98876017         26.98840713
          0.88100000         28.17846005         28.17810821
          0.88400000         29.36815993         29.36780930
          0.88700000         30.55785981         30.55751039
          0.89000000         31.74755970         31.74721147
          0.89300000         33.03396183         33.03355925
          0.89600000         34.43500098         34.43459945
          0.89900000         35.83604013         35.83563965
          0.90200000         28.81463730         28.81425596
          0.90500000         30.15171611         30.15133582
          0.90800000         31.48879492         31.48841568
          0.91100000         32.82587373         32.82549554
          0.91400000         26.11476104         26.11437292
          0.91700000         27.49235605         27.49196893
          0.92000000         28.86995106         28.86956494
          0.92300000         30.24754606         30.24716095
          0.92600000         16.54672791         16.54626409
          0.92900000         18.20723005         18.20678817
          0.93200000         19.86773220         19.86731224
          0.93500000         21.52823434         21.52783631
          0.93800000         23.18873649         23.18836038
          0.94100000         24.84923863         24.84888445
          0.94400000         26.50974078         26.50940853
          0.94700000          3.90080908          3.90075078
          0.95000000          4.11214835          4.11208990
          0.95300000          4.32348762          4.32342901
          0.95600000          4.53482689          4.53476813
          0.95900000          4.74616616          4.74610725
          0.96200000          4.95750543          4.95744636
          0.96500000          5.16884470          5.16878548
          0.96800000          5.38018396          5.38012459
          0.97100000          5.92464287          5.92250904
          0.97400000          8.37620475          8.37593588
          0.97700000          9.35434474          9.35407623
          0.98000000         10.33248472         10.33221658
          0.98300000         11.31062471         11.31035693
          0.98600000         12.28876470         12.28849728
          0.98900000         13.26690469         13.26663763
          0.99200000         14.24504467         14.24477798
          0.99500000         15.22318466         15.22291833
          0.99800000         16.20132465         16.20105868
          1.00100000         17.17946463         17.17919903
          1.00400000         17.28375317         17.28380200
          1.00700000         17.08658017         17.08662757
          1.01000000         16.88940716         16.88945315
          1.01300000         16.69223416         16.69227873
          1.01600000         16.49506116         16.49510430
          1.01900000         16.29788815         16.29792988
          1.02200000         16.73071625         16.73014809
          1.02500000         18.76832444         18.76775602
          1.02800000         20.80593264         20.80536395
          1.03100000          8.90684002          8.90622549
          1.03400000         11.17554082         11.17492743
          1.03700000         13.44424162         13.44362937
          1.04000000         15.71294242         15.71233132
          1.04300000         21.46383227         21.46197025
          1.04600000         28.28454044         28.28269154
          1.04900000         35.10524860         35.10341283
          1.05200000         41.92595677         41.92413411
          1.05500000        246.77040470        245.85724142
          1.05800000         45.49164340         45.48957261
          1.06100000         53.28498916         53.28292233
          1.06400000         48.62052852         48.61743823
          1.06700000         60.12132835         60.11816157
          1.07000000         71.62212819         71.61888491
          1.07300000         83.12292802         83.11960825
          1.07600000         72.22283772         72.21971729
          1.07900000         54.76168166         54.76104743
          1.08200000         56.85576658         56.85512420
          1.08500000        373.87952935        372.27007578
          1.08800000         31.26473638         31.26421079
          1.09100000         33.24196985         33.24144720
          1.09400000         35.21920333         35.21868360
          1.09700000         37.58922719         37.58859929
          1.10000000         40.00037223         39.99974651
          1.10300000         42.41151728         42.41089373
          1.10600000         23.23814261         23.23750186
          1.10900000         25.60713978         25.60649794
          1.11200000         27.97613694         27.97549403
          1.11500000         30.34513411         30.34449011
          1.11800000         32.71413127         32.71348620
          1.12100000         17.08335672         17.08327868
          1.12400000         17.37475769         17.37467904
          1.12700000         17.66615866         17.66607941
          1.13000000         17.95755963         17.95747977
          1.13300000         15.94025034         15.94020271
          1.13600000         16.10816737         16.10811906
          1.13900000         16.27608439         16.27603541
          1.14200000         16.44400142         16.44395176
          1.14500000         16.61191844         16.61186811
          1.14800000         16.77983547         16.77978447
          1.15100000         16.94775249         16.94770082
          1.15400000         17.11566952         17.11561717
          1.15700000         17.28358654         17.28353352
          1.16000000         14.67708576         14.77542044
          1.16300000         14.66373887         14.66374288
          1.16600000         14.65039198         14.65039592
          1.16900000         14.63704509         14.63704895
          1.17200000         14.62369820         14.62370199
          1.17500000         13.52619750         13.54239686
          1.17800000         12.94850327         12.94852949
          1.18100000         12.85966146         12.85968775
          1.18400000         12.77081965         12.77084601
          1.18700000         12.68197783         12.68200426
          1.19000000         12.59313602         12.59316252
          1.19300000         12.50429421         12.50432078
          1.19600000         12.41545240         12.41547904
          1.19900000         12.57198539         12.57191564
          1.20200000         19.72851198         19.72842791
          1.20500000         20.03998759         20.03990364
          1.20800000         26.45592469         26.45583688
          1.21100000         26.78288947         26.78280175
          1.21400000         27.10985425         27.10976663
          1.21700000         27.43681902         27.43673150
          1.22000000         27.76378380         27.76369638
          1.22300000         28.09074858         28.09066125
          1.22600000         28.41771335         28.41762613
          1.22900000         35.69733983         35.69724518
          1.23200000         36.04602859         36.04593395
          1.23500000         36.39471735         36.39462272
          1.23800000         36.74340611         36.74331149
          1.24100000         42.61141754         42.61130411
          1.24400000         43.02393781         43.02382448
          1.24700000         43.83758050         43.83655713
          1.25000000         47.58945572         47.58845147
          1.25300000         51.34133093         51.34034582
          1.25600000         55.09320615         55.09224017
          1.25900000         58.84508137         58.84413452
          1.26200000         62.59695658         62.59602886
          1.26500000         39.35490776         39.35481764
          1.26800000         39.68458003         39.68449003
          1.27100000         40.01425231         40.01416242
          1.27400000         40.34392458         40.34383481
          1.27700000         47.08653229         47.08642335
          1.28000000         50.70211660         50.69863067
          1.28300000         65.80201630         65.79765270
          1.28600000         81.99043493         81.98615032
          1.28900000         51.81234636         51.81132866
          1.29200000         58.76170888         58.75966750
          1.29500000         66.49919847         66.49713518
          1.29800000         47.16156923         47.16041700
          1.30100000         51.29552254         51.29433993
          1.30400000         28.33761061         28.33758607
          1.30700000         28.42777471         28.42775048
          1.31000000         28.51793882         28.51791488
          1.31300000         28.60810292         28.60807929
          1.31600000         48.71744750         48.71873281
          1.31900000         43.80270289         43.80399523
          1.32200000         38.88795828         38.88925765
          1.32500000         62.69064918         62.69492382
          1.32800000         46.36187871         46.36621149
          1.33100000         30.03310824         30.03749916
          1.33400000         17.79105007         17.79414572
          1.33700000         16.08314987         16.08303747
          1.34000000         16.53384542         16.53373385
          1.34300000         16.98454096         16.98443023
          1.34600000         30.98201537         30.98172665
          1.34900000         32.06312460         32.06283926
          1.35200000         33.23620268         33.23588690
          1.35500000         34.39185160         34.39155682
          1.35800000         35.53225989         35.53196760
          1.36100000         36.67266818         36.67237839
          1.36400000         37.81307648         37.81278917
          1.36700000         26.17468708         26.17497687
          1.37000000         25.18171439         25.18200397
          1.37300000         24.18874170         24.18903107
          1.37600000         23.48253166         23.48271487
          1.37900000         22.88449906         22.88468192
          1.38200000         22.28646646         22.28664897
          1.38500000         21.68843386         21.68861602
          1.38800000         21.09040125         21.09058307
          1.39100000         20.98211958         20.98208821
          1.39400000         21.11609090         21.11605842
          1.39700000         12.68648903         12.68648181
          1.40000000         12.73092458         12.73091681
          1.40300000         12.77536014         12.77535181
          1.40600000         12.84074520         12.84069406
          1.40900000         13.20796213         13.20786339
          1.41200000         13.57695837         13.57685927
          1.41500000         14.25728586         14.25701729
          1.41800000         15.27407162         15.27380245
          1.42100000         16.29085737         16.29058761
          1.42400000         10.82703822         10.82667184
          1.42700000         12.19432851         12.19396195
          1.43000000         13.56161881         13.56125206
          1.43300000         14.92890910         14.92854217
          1.43600000         16.30379511         16.30340563
          1.43900000         17.75041959         17.75002998
          1.44200000         19.19704406         19.19665433
          1.44500000         20.64366854         20.64327868
          1.44800000         22.09029302         22.08990303
          1.45100000         23.53691750         23.53652738
          1.45400000         24.98354198         24.98315173
          1.45700000         21.89794488         21.89756192
          1.46000000         23.32393406         23.32355277
          1.46300000         24.74992325         24.74954362
          1.46600000         26.17591243         26.17553446
          1.46900000         27.60190161         27.60152531
          1.47200000         29.02789080         29.02751615
          1.47500000         30.45387998         30.45350700
          1.47800000         31.87986916         31.87949785
          1.48100000         27.97116855         27.97051230
          1.48400000         30.48350068         30.48283925
          1.48700000         38.62096243         38.62021149
          1.49000000         41.44785876         41.44710237
          1.49300000         28.93053643         28.92989436
          1.49600000         31.23093183         31.23028248
          1.49900000         33.53132723         33.53067059
          1.50200000         10.31770675         10.31758805
          1.50500000         10.75433652         10.75421759
          1.50800000         11.19096629         11.19084714
          1.51100000         11.62759606         11.62747668
          1.51400000         12.06422583         12.06410623
          1.51700000         12.50085560         12.50073577
          1.52000000         12.93748537         12.93736532
          1.52300000         13.37411515         13.37399486
          1.52600000         13.81074492         13.81062441
          1.52900000         14.24737469         14.24725395
          1.53200000         14.68400446         14.68388350
          1.53500000         15.12063423         15.12051304
          1.53800000         15.55726400         15.55714258
          1.54100000         15.99389377         15.99377213
          1.54400000         16.43052355         16.43040167
          1.54700000         25.20970998         25.20930219
          1.55000000         26.68978243         26.68937743
          1.55300000         28.16985488         28.16945268
          1.55600000         28.53742762         28.53759091
          1.55900000         27.92991617         27.93008601
          1.56200000         27.32240472         27.32258111
          1.56500000         26.71489327         26.71507621
          1.56800000         26.10738182         26.10757131
          1.57100000         20.26773227         20.26745070
          1.57400000         21.39050914         21.39023064
          1.57700000         22.51328600         22.51301058
          1.58000000         23.63606287         23.63579052
          1.58300000         24.75883974         24.75857046
          1.58600000         25.88161660         25.88135040
          1.58900000         27.00439347         27.00413033
          1.59200000         13.65176325         13.65624403
          1.59500000          1.74871468          1.74870556
          1.59800000          1.78169230          1.78168319
          1.60100000          1.81466992          1.81466081
          1.60400000          7.50610337          7.50410365
          1.60700000         18.26997005         18.26671148
          1.61000000         30.04781824         30.04457790
          1.61300000         41.82566642         41.82244433
          1.61600000         53.60351461         53.60031076
          1.61900000         70.37030957         70.36313291
          1.62200000        117.77960724        117.80641714
          1.62500000         19.45078445         19.45101213
          1.62800000         18.67391916         18.67414489
          1.63100000         17.89705387         17.89727764
          1.63400000         17.12018857         17.12041040
          1.63700000         16.34332328         16.34354316
          1.64000000         15.56645799         15.56667591
          1.64300000         14.78959270         14.78980867
          1.64600000         14.01272741         14.01294143
          1.64900000         13.23586211         13.23607419
          1.65200000         12.45899682         12.45920694
          1.65500000         11.68213153         11.68233970
          1.65800000         10.90526624         10.90547246
          1.66100000         27.48187355         27.48240553
          1.66400000         25.70473365         25.70525542
          1.66700000         23.92759374         23.92810532
          1.67000000         22.73911469         22.15095522
          1.67300000         33.32376595         33.32442612
          1.67600000         24.63216289         24.63261911
          1.67900000         22.96149960         22.96194833
          1.68200000         21.29083632         21.29127756
          1.68500000         19.62017303         19.62060679
          1.68800000         17.94950975         17.94993602
          1.69100000         16.27884646         16.27926525
          1.69400000         14.97771353         14.97787737
          1.69700000         14.36232396         14.36248857
          1.70000000         13.74693439         13.74709978
          1.70300000         13.13154482         13.13171099
          1.70600000         12.51615524         12.51632219
          1.70900000         11.90076567         11.90093340
          1.71200000         12.69724624         12.69671447
          1.71500000         14.68023063         14.67970064
          1.71800000         16.66321502         16.66268681
          1.72100000         18.64619941         18.64567298
          1.72400000         28.59864420         28.59843766
          1.72700000         29.48609706         29.48583727
          1.73000000         30.46527070         30.46501171
          1.73300000         31.44444435         31.44418615
          1.73600000         30.35224438         30.35267664
          1.73900000         28.73565059         28.73608206
          1.74200000         27.11905680         27.11948747
          1.74500000         25.50246301         25.50289288
          1.74800000         23.88586921         23.88629830
          1.75100000         22.26927542         22.26970371
          1.75400000         20.65268163         20.65310912
          1.75700000         19.14018357         19.14057726
          1.76000000         23.24817556         23.24873126
          1.76300000         27.14609347         27.14665349
          1.76600000         25.83490920         25.83517007
          1.76900000         24.92343137         24.92368982
          1.77200000         24.01195353         24.01220956
          1.77500000         28.25817882         28.25783693
          1.77800000         29.48106280         29.48071376
          1.78100000         30.70394679         30.70359059
          1.78400000         31.92683078         31.92646742
          1.78700000         33.14971476         33.14934424
          1.79000000         34.37259875         34.37222107
          1.79300000         35.59548274         35.59509790
          1.79600000         36.81836672         36.81797473
          1.79900000         38.04125071         38.04085156
          1.80200000         20.96313286         20.96356407
          1.80500000         19.33685802         19.33728751
          1.80800000         17.71058319         17.71101094
          1.81100000         16.08430835         16.08473437
          1.81400000         14.45803352         14.45845780
          1.81700000         12.83175868         12.83218123
          1.82000000         11.40877242         11.40904375
          1.82300000         10.32570824         10.32597809
          1.82600000         16.19476269         16.19459794
          1.82900000         16.78711729         16.78695191
          1.83200000         17.37947190         17.37930588
          1.83500000         17.97182651         17.97165985
